"","verbatim_name","usageKey","scientificName","status","rank","matchType","confidence","acceptedUsageKey","kingdomKey","phylumKey","classKey","orderKey","familyKey"
"183","Anthus spinoletta",2490255,"Anthus spinoletta (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5257
"184","Anthus trivialis",2490246,"Anthus trivialis (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5257
"185","Motacilla alba",9687165,"Motacilla alba Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5257
"186","Motacilla cinerea",2490310,"Motacilla cinerea Tunstall, 1771","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5257
"187","Motacilla citreola",2490307,"Motacilla citreola Pallas, 1776","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5257
"188","Motacilla flava",9701857,"Motacilla flava Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5257
"189","Calliope calliope",6090081,"Calliope calliope (Pallas, 1776)","SYNONYM","SPECIES","EXACT",98,2492537,1,44,212,729,9322
"190","Erithacus rubecula",2492462,"Erithacus rubecula (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"191","Ficedula albicollis",2492601,"Ficedula albicollis (Temminck, 1815)","ACCEPTED","SPECIES","EXACT",98,NA,1,44,212,729,9322
"192","Ficedula hypoleuca",2492606,"Ficedula hypoleuca (Pallas, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"193","Ficedula parva",2492605,"Ficedula parva (Bechstein, 1792)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"194","Irania gutturalis",2492700,"Irania gutturalis (Guerin-Meneville, 1843)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"195","Luscinia luscinia",2492542,"Luscinia luscinia (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"196","Luscinia megarhynchos",7660710,"Luscinia megarhynchos C.L.Brehm, 1831","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"197","Luscinia svecica",4408732,"Luscinia svecica (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"198","Monticola saxatilis",2490956,"Monticola saxatilis (Linnaeus, 1766)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"199","Muscicapa striata",2492576,"Muscicapa striata (Pallas, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"200","Oenanthe deserti",5231244,"Oenanthe deserti (Temminck, 1825)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"201","Oenanthe hispanica",5231235,"Oenanthe hispanica (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"202","Oenanthe isabellina",5231245,"Oenanthe isabellina (Temminck, 1829)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"203","Oenanthe melanoleuca",5788869,"Oenanthe melanoleuca (Güldenstädt, 1775)","SYNONYM","SPECIES","EXACT",98,5845302,1,44,212,729,9322
"204","Oenanthe oenanthe",5231240,"Oenanthe oenanthe (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"205","Oenanthe pleschanka",5231233,"Oenanthe pleschanka (Lepechin, 1770)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"206","Oenanthe seebohmi",8236049,"Oenanthe seebohmi (Dixon, 1882)","SYNONYM","SPECIES","EXACT",98,5845303,1,44,212,729,9322
"207","Phoenicurus ochruros",5739315,"Phoenicurus ochruros (S.G.Gmelin, 1774)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"208","Phoenicurus phoenicurus",5739317,"Phoenicurus phoenicurus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"209","Saxicola rubetra",2492521,"Saxicola rubetra (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"210","Saxicola rubicola",4408759,"Saxicola rubicola (Linnaeus, 1766)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"211","Tarsiger cyanurus",2492509,"Tarsiger cyanurus (Pallas, 1773)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9322
"212","Oriolus oriolus",2488949,"Oriolus oriolus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5708
"213","Pandion haliaetus",2480726,"Pandion haliaetus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7191147,4408414
"214","Panurus biarmicus",2493367,"Panurus biarmicus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100802
"215","Cyanistes caeruleus",2487879,"Cyanistes caeruleus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9327
"216","Lophophanes cristatus",2487883,"Lophophanes cristatus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9327
"217","Parus major",9705453,"Parus major Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9327
"218","Periparus ater",2487871,"Periparus ater (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9327
"219","Poecile montanus",2487866,"Poecile montanus (Conrad von Baldenstein, 1827)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9327
"220","Poecile palustris",2487843,"Poecile palustris (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9327
"221","Junco hyemalis",9362842,"Junco hyemalis (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9410667
"222","Zonotrichia albicollis",5231140,"Zonotrichia albicollis (J.F.Gmelin, 1789)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9410667
"223","Passer domesticus",5231190,"Passer domesticus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5264
"224","Passer montanus",5231198,"Passer montanus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5264
"225","Phalacrocorax carbo",2481890,"Phalacrocorax carbo (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192775,5268
"226","Coturnix coturnix",2474156,"Coturnix coturnix (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,723,9331
"227","Lyrurus tetrix",2473682,"Lyrurus tetrix (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,723,9331
"228","Perdix perdix",2473958,"Perdix perdix (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,723,9331
"229","Tetrastes bonasia",2473663,"Tetrastes bonasia (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,723,9331
"230","Phylloscopus bonelli",2493070,"Phylloscopus bonelli (Vieillot, 1819)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"231","Phylloscopus borealis",2493071,"Phylloscopus borealis (J.H.Blasius, 1858)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"232","Phylloscopus collybita",2493091,"Phylloscopus collybita (Vieillot, 1817)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"233","Phylloscopus fuscatus",2493075,"Phylloscopus fuscatus (Blyth, 1842)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"234","Phylloscopus ibericus",7341585,"Phylloscopus ibericus Ticehurst, 1937","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"235","Phylloscopus inornatus",2493095,"Phylloscopus inornatus (Blyth, 1842)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"236","Phylloscopus proregulus",2493090,"Phylloscopus proregulus (Pallas, 1811)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"237","Phylloscopus schwarzi",2493063,"Phylloscopus schwarzi (Radde, 1863)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"238","Phylloscopus sibilatrix",8128385,"Phylloscopus sibillatrix (Bechstein, 1792)","ACCEPTED","SPECIES","FUZZY",96,NA,1,44,212,729,6100963
"239","Phylloscopus trochiloides",2493084,"Phylloscopus trochiloides (Sundevall, 1837)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"240","Phylloscopus trochilus",2493052,"Phylloscopus trochilus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6100963
"241","Dendrocopos major",2477968,"Dendrocopos major (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,724,9333
"242","Dendrocoptes medius",8773033,"Dendrocoptes medius (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,724,9333
"243","Dryobates minor",9015784,"Dryobates minor (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,724,9333
"244","Dryocopus martius",2477872,"Dryocopus martius (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,724,9333
"245","Jynx torquilla",8012314,"Jynx torquilla Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,724,9333
"246","Picus canus",2478548,"Picus canus J.F.Gmelin, 1788","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,724,9333
"247","Picus viridis",2478523,"Picus viridis Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,724,9333
"248","Ploceus cucullatus",2494058,"Ploceus cucullatus (Statius Muller, 1776)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9336
"249","Podiceps auritus",2482059,"Podiceps auritus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7191588,9338
"250","Podiceps cristatus",2482054,"Podiceps cristatus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7191588,9338
"251","Podiceps grisegena",2482051,"Podiceps grisegena (Boddaert, 1783)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7191588,9338
"252","Podiceps nigricollis",2482065,"Podiceps nigricollis C.L.Brehm, 1831","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7191588,9338
"253","Tachybaptus ruficollis",2482048,"Tachybaptus ruficollis (Pallas, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7191588,9338
"254","Fulmarus glacialis",2481433,"Fulmarus glacialis (Linnaeus, 1761)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192755,9339
"255","Puffinus puffinus",5229380,"Puffinus puffinus (Brunnich, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192755,9339
"256","Prunella collaris",5231770,"Prunella collaris (Scopoli, 1769)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5273
"257","Prunella modularis",5231763,"Prunella modularis (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5273
"258","Crex crex",4408498,"Crex crex (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1493,9342
"259","Fulica atra",2474377,"Fulica atra Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1493,9342
"260","Fulica cristata",2474381,"Fulica cristata Gmelin, 1789","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1493,9342
"261","Gallinula chloropus",5228199,"Gallinula chloropus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1493,9342
"262","Porzana porzana",2474621,"Porzana porzana (Linnaeus, 1766)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1493,9342
"263","Rallus aquaticus",2474831,"Rallus aquaticus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1493,9342
"264","Zapornia parva",9272513,"Zapornia parva (Scopoli, 1769)","SYNONYM","SPECIES","EXACT",98,2474627,1,44,212,1493,9342
"265","Zapornia pusilla",9299354,"Zapornia pusilla (Pallas, 1776)","SYNONYM","SPECIES","EXACT",98,2474628,1,44,212,1493,9342
"266","Himantopus himantopus",5229126,"Himantopus himantopus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,4287244
"267","Recurvirostra avosetta",2480259,"Recurvirostra avosetta Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,4287244
"268","Regulus ignicapilla",6093527,"Regulus ignicapilla (Temminck, 1820)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5279
"269","Regulus regulus",2484596,"Regulus regulus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5279
"270","Remiz pendulinus",2487385,"Remiz pendulinus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9344
"271","Actitis hypoleucos",2481800,"Actitis hypoleucos (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"272","Arenaria interpres",2481776,"Arenaria interpres (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"273","Calidris alba",2481748,"Calidris alba (Pallas, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"274","Calidris alpina",2481759,"Calidris alpina (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"275","Calidris canutus",2481765,"Calidris canutus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"276","Calidris ferruginea",2481741,"Calidris ferruginea (Pontoppidan, 1763)","ACCEPTED","SPECIES","EXACT",97,NA,1,44,212,7192402,5282
"277","Calidris maritima",2481743,"Calidris maritima (Brünnich, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"278","Calidris minuta",2481749,"Calidris minuta (Leisler, 1812)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"279","Calidris pugnax",8250742,"Calidris pugnax (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"280","Calidris temminckii",2481740,"Calidris temminckii (Leisler, 1812)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"281","Gallinago gallinago",2481819,"Gallinago gallinago (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"282","Limosa lapponica",2481681,"Limosa lapponica (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"283","Limosa limosa",2481685,"Limosa limosa (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"284","Lymnocryptes minimus",2481835,"Lymnocryptes minimus (Brünnich, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"285","Numenius arquata",2481792,"Numenius arquata (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"286","Numenius phaeopus",2481784,"Numenius phaeopus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"287","Phalaropus fulicarius",5229390,"Phalaropus fulicarius (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"288","Phalaropus lobatus",5739290,"Phalaropus lobatus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"289","Scolopax rusticola",2481700,"Scolopax rusticola Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"290","Tringa erythropus",2481725,"Tringa erythropus (Pallas, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"291","Tringa glareola",2481713,"Tringa glareola Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"292","Tringa nebularia",2481726,"Tringa nebularia (Gunnerus, 1767)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"293","Tringa ochropus",2481728,"Tringa ochropus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"294","Tringa totanus",2481714,"Tringa totanus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,5282
"295","Sitta europaea",2484916,"Sitta europaea Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5283
"296","Stercorarius longicaudus",2481613,"Stercorarius longicaudus Vieillot, 1819","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,9347
"297","Stercorarius parasiticus",2481621,"Stercorarius parasiticus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,9347
"298","Stercorarius pomarinus",2481609,"Stercorarius pomarinus (Temminck, 1815)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,9347
"299","Stercorarius skua",2481618,"Stercorarius skua (Brünnich, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192402,9347
"300","Aegolius funereus",5739298,"Aegolius funereus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1450,9348
"301","Asio flammeus",2497295,"Asio flammeus (Pontoppidan, 1763)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1450,9348
"302","Asio otus",2497306,"Asio otus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1450,9348
"303","Athene noctua",2497266,"Athene noctua (Scopoli, 1769)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1450,9348
"304","Bubo bubo",5959092,"Bubo bubo (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1450,9348
"305","Glaucidium passerinum",5232162,"Glaucidium passerinum (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1450,9348
"306","Strix aluco",9282206,"Strix aluco Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1450,9348
"307","Pastor roseus",5845386,"Pastor roseus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9350
"308","Sturnus unicolor",2489104,"Sturnus unicolor Temminck, 1820","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9350
"309","Sturnus vulgaris",9809229,"Sturnus vulgaris Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9350
"310","Morus bassanus",2480964,"Morus bassanus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7192775,9351
"311","Curruca cantillans",9317615,"Curruca cantillans (Pallas, 1764)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5285
"312","Curruca communis",10507373,"Curruca communis (Latham, 1787)","SYNONYM","SPECIES","EXACT",98,2492943,1,44,212,729,5285
"313","Curruca conspicillata",9868071,"Curruca conspicillata (Temminck, 1820)","SYNONYM","SPECIES","EXACT",98,2492959,1,44,212,729,5285
"314","Curruca curruca",11034996,"Curruca curruca (Linnaeus, 1758)","SYNONYM","SPECIES","EXACT",98,2492960,1,44,212,729,5285
"315","Curruca hortensis",10630343,"Curruca hortensis (J.F.Gmelin, 1789)","SYNONYM","SPECIES","EXACT",98,2492944,1,44,212,729,5285
"316","Curruca iberiae",10700636,"Curruca iberiae (Svensson, 2013)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5285
"317","Curruca melanocephala",9990095,"Curruca melanocephala (J.F.Gmelin, 1789)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5285
"318","Curruca nisoria",10983621,"Curruca nisoria (Bechstein, 1792)","SYNONYM","SPECIES","EXACT",98,2492955,1,44,212,729,5285
"319","Curruca sarda",10233847,"Curruca sarda (Temminck, 1820)","SYNONYM","SPECIES","EXACT",98,2492965,1,44,212,729,5285
"320","Curruca subalpina",9478399,"Curruca subalpina (Temminck, 1820)","ACCEPTED","SPECIES","EXACT",98,NA,1,44,212,729,5285
"321","Curruca undata",10355796,"Curruca undata (Boddaert, 1783)","SYNONYM","SPECIES","EXACT",98,2492949,1,44,212,729,5285
"322","Sylvia atricapilla",2492956,"Sylvia atricapilla (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5285
"323","Sylvia borin",2492942,"Sylvia borin (Boddaert, 1783)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5285
"324","Platalea leucorodia",2480801,"Platalea leucorodia Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,7190953,5288
"325","Tichodroma muraria",2484918,"Tichodroma muraria (Linnaeus, 1766)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,6101032
"326","Troglodytes troglodytes",5231438,"Troglodytes troglodytes (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,9355
"327","Turdus eunomus",9615912,"Turdus eunomus Temminck, 1831","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"328","Turdus iliacus",2490781,"Turdus iliacus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"329","Turdus merula",2490719,"Turdus merula Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"330","Turdus migratorius",9510564,"Turdus migratorius Linnaeus, 1766","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"331","Turdus naumanni",8294007,"Turdus naumanni Temminck, 1820","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"332","Turdus obscurus",2490728,"Turdus obscurus Gmelin, 1789","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"333","Turdus philomelos",7901064,"Turdus philomelos C.L.Brehm, 1831","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"334","Turdus pilaris",2490737,"Turdus pilaris Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"335","Turdus torquatus",7865305,"Turdus torquatus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"336","Turdus viscivorus",2490774,"Turdus viscivorus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"337","Zoothera aurea",4408785,"Zoothera aurea (Holandre, 1825)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,729,5290
"338","Tyto alba",2497921,"Tyto alba (Scopoli, 1769)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,1450,5292
"339","Upupa epops",2498415,"Upupa epops Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,212,716,5293
"340","Balaena mysticetus",2440330,"Balaena mysticetus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,733,9682
"341","Balaenoptera acutorostrata",2440728,"Balaenoptera acutorostrata Lacépède, 1804","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,733,5313
"342","Balaenoptera physalus",2440718,"Balaenoptera physalus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,733,5313
"343","Canis lupus",5219173,"Canis lupus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,732,9701
"344","Vulpes vulpes",5219243,"Vulpes vulpes (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,732,9701
"345","Castor fiber",4409131,"Castor fiber Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,1459,5493
"346","Capreolus capreolus",5220126,"Capreolus capreolus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,731,5298
"347","Cervus elaphus",2440958,"Cervus elaphus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,731,5298
"348","Arvicola amphibius",4265185,"Arvicola amphibius (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,1459,3240723
"349","Arvicola scherman",4265186,"Arvicola scherman (Shaw, 1801)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,1459,3240723
"350","Cricetus cricetus",2438704,"Cricetus cricetus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,1459,3240723
"351","Microtus agrestis",2438616,"Microtus agrestis (Linnaeus, 1761)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,1459,3240723
"352","Microtus arvalis",2438606,"Microtus arvalis (Pallas, 1779)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,1459,3240723
"353","Microtus subterraneus",2438660,"Microtus subterraneus (Selys-Longchamps, 1836)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,1459,3240723
"354","Myodes glareolus",5706764,"Myodes glareolus (Schreber, 1780)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,1459,3240723
"355","Delphinus delphis",8324617,"Delphinus delphis Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,733,5314
"356","Globicephala melas",2440596,"Globicephala melas (Traill, 1809)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,733,5314
"357","Lagenorhynchus albirostris",5220081,"Lagenorhynchus albirostris (Gray, 1846)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,733,5314
"358","Stenella coeruleoalba",5220055,"Stenella coeruleoalba (Meyen, 1833)","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,733,5314
"359","Tursiops truncatus",2440447,"Tursiops truncatus (Montagu, 1821)","ACCEPTED","SPECIES","EXACT",97,NA,1,44,359,733,5314
"360","Erinaceus europaeus",5219616,"Erinaceus europaeus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,44,359,829,5722
